,timestamp,text,label,score
0,2017-07-20T12:32:30Z,乙でした変人のスタンドだけが性質とかを持ってるのかな？やらない夫やウォーケンのスタンド説明文には載ってないし。後に変人となる　変人となってからは、自分の「つまらなさ」をコンプレックスとして自覚し　妄執的に「笑い」に固執するようになっていた。逆に鉄を火にする事もできる　戦う際には、ウール100%のスーツに火をつけて、　それを鉄に変え、身に纏っていた　纏った鉄を火に戻して発射し、攻撃や短時間の飛行を可能とする━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━　本体　エジソン（死亡）　表向きは優秀な研究者だが、その実態はドレスの変人　父親の影響で10代にして過激派左翼組織で数々のテロに加担、逮捕された　その後ゲームをクリアし、表向きは死刑として処理され、顔と戸籍を変えて変人となった　左翼時代から、人当たりの良さを武器に色々な人間との交流を得意としていた　好きな音楽はブラックサバスのアイアンマン。,NEUTRAL,0.6917588114738464
1,2017-09-26T12:47:56Z,8月のカンファレンスコールで、Teslaが実現した技術進歩により、達成したレベル４の自動運転技術についてマスクは「私たちが持っているものは、人々の想像を超えます。その発言の中には、人の過失による死亡事故にはあまり目を向けないが、その一方でオートパイロット関連の事故が広く報じられることに対してのメディアに対しての提言も含んでいた。今回、マスクは約束通り、Model 3の第2部の内容を長い沈黙期間を経て発表した。全ての車のラインナップに完全な自動運転の機能をつける理由として、運転の安全性を高め、交通事故を減らすためとマスクは説明する。これらは従来のハードウェアに比べ、約2倍の範囲に対応し、同社によると「ハードとソフト、どちらの物体」も検知できるという。しかし、現時点での検証では、少なくとも人が運転するより2倍は安全に近いと、マスクは電話で話した。これは既存のTeslaのハードウェアの40倍の処理能力を持ち、Teslaがビジョン、ソナー、レーダーシステムから取得したデータを処理するニューラルネットワークを車内で処理する。Model 3の概要を発表した後、多くの人が事前予約に殺到した。,POSITIVE,0.6889058351516724
2,2017-12-17T14:06:43Z,まずバンドの活動を止めなかったのがスゴいですよね。長島：あはははは！。――実際に一緒にステージで演奏をしてみて、外から見ていたときと、中に入ったときでテスラの印象は違いましたか？。すごく憧れもあって、僕らはただの地元の田舎者のバンドだから、どうにかして仲良くなりたかったんですよ。僕ら地元・は鹿児島を拠点にライブをやってたから、そのイベントに出るのが目標だったんです。でも自分のなかで1年間を考えたときに自分のペースを作らないと、どっちつかずになるなっていうのはありましたね。でも、できるだけメンバーの欲求を満たしながら、かつ1年間でバンドが今とは違うところに行くためにどうしよう？っていうのを考えて、ポジティブに選択をしたんです。抽象的なんですけど、その人の人格みたいなのが音に乗って、それをテスラは泣かない。長島：あははははは！。我慢しないで、素を出せるのもいいなと思って。長島：そういうのがバンドのエネルギーになるのも良いことだと思う。まだ若かったのか、バカだったのか……。長島：言ってたの。メンバーの復帰を待つのも、自分が活動休止をしてメンバーに1年間預けるのも。シェルターのときに。,POSITIVE,0.5429772138595581
3,2020-07-11T18:43:35Z,,NEUTRAL,0.9456811547279358
4,2020-08-15T14:05:24Z,小さくても事業の核と基盤が整っているのである。他者の視点を取り入れたり、デジタルシフトすることによって、顧客との関係が変わり、売れる商品が生み出せるようになるのです。私の周りの成功者たちは、世代や業界の壁を気にせず、さっさと行動を起こします。アマゾンはAmazon Goによって、レジでの待ち時間をなくすことで、顧客の支持を得ています。本書には、顧客の痛みを減らす非常識の会社のアイデアがいくつも紹介されています。日本の製造業の現場は、ポテンシャルが高く、アジア各地の大学でAIを学んだ技術者の卵は、日本の製造業への就業を希望しているそうです。中小企業のオーナー経営者は会社の成長とは異なる、別の悩みを抱えていることが多かったのです。松橋氏が結婚紹介業の必要性に気づいたのは、中小企業の経営者の懐に入って、彼らの痛みを真剣に聞いていたからです。もし聞こえていないのであれば、それは聞こえないのではなく、聞いていないのである。マーケティング・ジャーニーに沿って、成長に向けた自社の未来図を描くのです。今は時代の変わり目であり、すべての会社が顧客の痛みの声に耳を傾ける必要がある。マーケティングの３つのステージと８つのステップ。,POSITIVE,0.5442826151847839
5,2020-06-03T10:16:33Z,実際はリアルの実需がネットに移行してるだけで、バブルはないな。・【IT】企業を非効率にして、人を貧しくさせた日本のITの悲惨。書類のフォーマットだけはオンラインで。官僚や一部の既得権益者、そこにアメリカが含まれますが、。IT詐欺にはさすがに疲れ果て、氷山の一角の優良IT企業に入れ込みましたが。電子は、水害に弱いしね。相変わらず印刷してハンコ押しての。そういう企業の話じゃないのよ。SIerの人間は、自分でものを作ったことがないからね。のは意外と知られていない。途中からアレフの宣伝になるのやめろよ。まだまだ実績の無いテクノロジーを頼んで、コンサルタント業に。バブル崩壊したら、底辺のゴミを安楽死か、。今のスマホ見たら画面の角丸いのばかり。日本経済の65％を、官僚と首相官邸（アメリカ）が決めている、というのが今の日本です。アメバの藤田社長も、DMMの亀山社長も。本物のバブルを知らん世代の記事。スタンプラリーのFAX送信の…。日本のITのどこにバブル要素が？。本来、資本主義というのは、そういうもの。あと考えられるのは、GAFAのマネタイゼーションかな。仕事のどこら辺がITの散歩でで楽になったのか。,NEUTRAL,0.608643651008606
6,2017-06-27T17:30:03Z,"ミニバン・ワンボックス（熊本県）の中古車情報(全1,336件中1～30件目)｜中古車EX。検索中該当数1,336台現在選択中の条件：熊本県。",NEUTRAL,0.801160454750061
7,2018-11-16T22:19:14Z,"Strong analytical skills to (1) identify market opportunities, (2) quantify results and (3) execute on COE plans. customer and for the organization.。職位 Principal Solution Specialist - Microsoft。system partners to deliver end-to-end solutions (incl. module makes, system integrators, software providers and silicon manufacturers).。",NEUTRAL,0.8137461543083191
8,2017-04-29T09:32:05Z,お待たせしました。初音ミクが歌うオリジナル曲→「二人の虹」 VOCALOID。初音ミクが歌うオリジナル曲→「二人の虹」 VOCALOID ニコニコ動画のニコッター。この動画の情報は2017年04月23日12時47分時点のものです。■初音ミクが存在出来るのは歌を聴いてる人が認識してる間だけだよなーという考えがテーマで、ミクからリスナーや作り手へ向けてのメッセージを歌詞にしました。VOCALOIDや初音ミクなどの関連する動画を始めとしてそのほかにもたくさんのムービーを掲載しています。今回はテンポの速いミクのキャラクターソングを作ってみました。,POSITIVE,0.8806347846984863
9,2019-03-24T05:08:30Z,こういった「もしも」系レンダリングには様々なバリエーションが存在しますが、「ラリーカー」のレンダリングはそういえばあまり無かったな、という感じ。ケーニグセグはスウェーデンのスーパーカー（ハイパーカー）メーカーではありますが、こちらもラリーとは縁がなさそう（というか、レースとも関わりがない）。Budget Directにて、「これは実際にないだろう」というラリーカーのレンダリングが公開に。もともとレギュレーションに縛られず、独自の技術を開発するタイプのメーカーなので、競技という「規則」に縛られがちな環境を嫌うのかもしれませんね。マクラーレンはレース活動をバックボーンとする会社ですが、ラリーとは「無縁」。｜　これはない、というクルマをあえてラリーカーにしてみた　｜。現代のブガッティはレースには参戦せず、ケーニグセグ同様に「レギュレーションに縛られない」クルマを作っているためにラリーへの参戦はなさそう。312Tシリーズは1975年に登場した名車で、5年に渡り6つのバリエーションを持つに至っていますが、61回の表彰台、4回 ...。,NEUTRAL,0.799846887588501
