,timestamp,text,label,score
0,2019-08-22T14:01:18Z,"脳には白質線維の方向による水の拡散のしやすさの違い(拡散異方性diffusion anisotropy)があり,条件を満たした撮像を行い,テンソルを用いて解析すると,白質による拡散異方性の程度(白質によりどれだけ水分子が白質の方向に沿って動きやすく,白質と直交する方向に動きにくいかの程度)が定量化でき,さらに白質線維の方向も知ることができる.。安全に頚動脈血行再建を行うために。脳梗塞後の血管新生と関連遺伝子の発現変化。神経画像診断の進歩。脳梗塞の遺伝子治療。選択された号の論文の60件中1～50を表示しています。頚動脈硬化の病理。",NEUTRAL,0.8025084733963013
1,2020-08-10T21:19:24Z,福島第一原子力発電所事故の「責任」を果たし、エネルギー産業の新しい「競争」の時代を勝ち抜いていくために、大きな変革を実行してまいります。そこで頑張って電気主任技術者の資格をとって保安関係の仕事につきた いと思うのですが‥この考え方.。電気工事士になれば、これらの仕事をすることができるようになります。. 電流（電気）の働きを大きく分けると発熱作用、磁気作用、化学作用の3つがあり、これを 電流の三大作用 と呼んでいます。電気工事を行うためには、電気工事士の資格が必要となります。電気が作られてから家庭に届くまでの電気の旅をご紹介しています。また、地域に根ざした仕事をすることによって、町の繁栄を願っています。電気の持つエネルギーを、電気機器に接続することによって、簡単にほかのエネルギーに変換することが.。. 家計の出費の中で大きな割合を占めるのが、日々の生活で消費される電気料金です。. 中部電力のホームページ。.。.。.。,NEUTRAL,0.5244963765144348
2,2018-04-21T06:16:40Z,今回公開されたインテリアに加え、7月中旬にはシャシーやパワートレインなどのスペックに関する詳細、そして8月末にはエクステリアの全容が明らかになるようなので、楽しみに待っていよう。それでは早速、ギャラリーで公開された20枚の画像をご覧いただき、ぜひ下のコメント欄で感想を聞かせてほしい。ボルボは今後、新型XC90の全貌を段階的に発表していく予定。安全性の改善について詳細はまだ明らかにされていないが、機能面では、2列目の3人掛けベンチシートが個別にリクライニングできるとのことで、子どもを乗せる場合などに重宝しそうだ。従来のボタンや操作機器の機能が集約された縦長のタッチスクリーンは、まさに新しいタイプのインフォテインメントシステムであり、同システムが採用されるのはXC90が初となる予定だ。6 ランボルギーニ・カウンタックをリビングルームに置ける、夢のような日本の住まい！。そして、中でも目を引くのがタブレット端末のような大型タッチスクリーン。,POSITIVE,0.9470158815383911
3,2017-11-25T04:04:01Z,"Առաջնորդները, Սերիա 340 / The Leaders / Arajnordner。Առաջնորդները, Սերիա 330 / The Leaders / Arajnordner。Առաջնորդները, Սերիա 144 / The Leaders / Arajnordner。Առաջնորդները, Սերիա 306 / The Leaders / Arajnordner。Առաջնորդները, Սերիա 343, Անոնս / The Leaders / Arajnordner。Առաջնորդները, Սերիա 341, Անոնս / The Leaders / Arajnordner。Առաջնորդները, Սերիա 344, Անոնս / The Leaders / Arajnordner。Առաջնորդները, Սերիա 340, Անոնս / The Leaders / Arajnordner。Առաջնորդները, Սերիա 207, Անոնս / The Leaders / Arajnordner。",POSITIVE,0.509721577167511
4,2019-11-15T11:12:04Z,最高のアイデアは寝る直前に生まれることが多いと述べるWerdelin氏は、このシステムを使って思いついたアイデアをTrelloに書きとめているとのこと。学習とは、自分が一体何を出力したいのかを見極め、その出力を増幅するために何かを学ぶことを指しています。また、「8＋1ボックスシステム」のほかにも、Werdelin氏は1冊のノートを常に持ち歩き、思いついたことや重要な考えを書きとめているとのこと。また、エンジェル投資家として多くのベンチャーを支援しており、1児の父でもあります。そして、「8＋1ボックスシステム」で最後に残る1つの四角は、以上の8つの項目がしっかりと達成できているのか、1週間に1度振り返る時間を示しています。ここで挙げられている投資とは、もちろん企業への投資なども含みますが、それ以外の広い範囲をカバーしているとのこと。たとえばおいしい料理を食べたり、人との会話で笑ったりといった出来事が、自分自身の幸福度を上げているとのこと。人々の精神がコンピューターのソフトウェアに対応するとすれば、身体の健康はハードウェアに相当します。,POSITIVE,0.8166335821151733
5,2018-07-18T00:57:29Z,岡島　常に新しいことに興味を持ち続けることと、すごく関係があるのではないかと思っているのですが。お金では動かないという器、先ほどの言葉で言うところの「器」の広がりがあったのではないかなと思います。それから、2つ目は、段々年齢が上がってきたり、組織の成熟度が上がってくると、一定のカルチャーの中に納まろうとする傾向が出てきます。会社を経営する上で何より大事なのは、人生を何に捧げるのかという意味での「夢」。西山さんとお話をしていてすごく不思議だったのは、御社ほどの規模のグループの経営メンバーが、どうしてあんなに仲良しなのかというところです。それは、採用の時に、変化に対する耐性がある人達を採っているのか、何がその秘訣なのですかね?。何のために存在するのかという意味での「フィロソフィー」。例えば、70パーセントの人が常に9つのブロックの真ん中にいるとします。しかし、世の中の変化のスピードがすごく速くなった。,NEUTRAL,0.6048604846000671
6,2020-02-26T10:30:36Z,"ネオジウム磁石の販売会社サンギョウサプライ/φ7×9
トップへ　>　ネオジウム磁石（ネオジム磁石）　>　丸型　>　φ7×9
ネオジウム磁石 φ7×9
サイズ　：　直径(D)7mm、高さ(H)9mm
表面磁束密度：5,400ガウス（540ミリテスラ）
吸着力　：　2.2kg（吸着力は参考値です）
1～2個 88円
3～4個 85円
5～7個 82円
8～9個 81円
10～14個 79円
15～19個 78円
20～24個 77円
200～249個 60円",NEUTRAL,0.8165885806083679
7,2020-04-08T22:53:40Z,By	admin | 2020-04-03 2020-03-04 by admin。By	admin | 2020-04-02 2020-03-04 by admin。By	admin | 2020-04-01 2020-03-04 by admin。By	admin | 2020-03-27 2020-03-04 by admin。By	admin | 2020-03-31 2020-03-04 by admin。By	admin | 2020-03-26 2020-03-04 by admin。By	admin | 2020-03-28 2020-03-04 by admin。By	admin | 2020-03-29 2020-03-04 by admin。By	admin | 2020-03-25 2020-03-04 by admin。By	admin | 2020-03-30 2020-03-04 by admin。,NEUTRAL,0.5696883797645569
8,2020-02-27T04:14:35Z,・成分:L－アスコルビン酸/2－グルコシド グリチルリチン酸2K/水/シクロペンタシロキサン/エタノール/濃グリセリン/グリコシルトレハロース/水添デンプン分解物混合溶液/ジメチコン/セチルメチルポリシロキサンPOE/POPメチルポリシロキサン共重合体 架橋型ジメチコン/水酸化K/クエン酸Na/フェノキシエタノール/メチルパラベン/BG/クエン酸/セイヨウナシ果汁発酵液/POEヘキシルデシルエーテル/トウキエキス(1)/海藻エキス(1)/キウイエキス/パウダルコ樹皮エキス。【送料無料】新品！フクシマ 1冷凍3冷蔵庫 URD-121PM6 【送料無料】【アタック(1.0kg)1個つき!!】銀座まるかん スリムドカン 165g (約660粒) 【斎藤一人】 高飛車。【正規品・送料無料】マリークワント プレイズ トゥルー＜医薬部外品＞(15g) --	www.felizahostel.com。健やかで透明感ある肌に整える。気になる部分を、クリアな肌へと導くクリーム状の美容液。,POSITIVE,0.8426080346107483
9,2020-05-30T21:49:54Z,"Profile No.3532。Dennis#39257 3 years ago ( 11.1 )。By Avalon666#89235 3 years ago ( 11.0.2 )。Last edited by Girwaffles 3 years ago ( 9.6.3 )。By bvzxa4#96474 3 years ago ( 9.6.3 )。By Girwaffles#98775 3 years ago ( 9.6.3 )。By Boromir#75874 3 years ago ( 9.6.3 )。By KNK#64544 3 years ago ( 9.6.3 )。By Zero#64148 3 years ago ( 9.6.3 )。Stay Classy, Swole Owl.。Vermillion#13284 3 years ago ( 9.6.3 )。Giles#54794 3 years ago ( 9.6.3 )。BadBiscuit#24260 2 years ago ( 14.1.0 )。By PWN-Novice#70880 3 years ago ( 9.6.3 )。",POSITIVE,0.5816090106964111
